game_id	play_id	player_to_predict	nfl_id	frame_id	play_direction	absolute_yardline_number	player_name	player_height	player_weight	player_birth_date	player_position	player_side	player_role	x	y	s	a	dir	o	num_frames_output	ball_land_x	ball_land_y
2023111906	55	FALSE	47971	13	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.92	20.29	1.83	1.48	320.76	303.28	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	14	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.81	20.47	2.1	1.5	326.34	302.38	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	15	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.69	20.65	2.29	1.54	327.6	303.05	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	16	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.57	20.86	2.44	1.52	329.62	304.55	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	17	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.45	21.07	2.5	1.12	331.42	302.88	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	18	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.36	21.26	2.21	0.82	333.49	304.15	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	19	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.26	21.42	1.82	1.85	332.41	313.09	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	20	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.19	21.55	1.46	2.67	331.44	291.5	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	21	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.13	21.64	0.93	3.54	327.97	238.3	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	22	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.1	21.66	0.2	4.91	276.92	187.33	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	23	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.09	21.64	0.56	5.31	179.48	174.22	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	24	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.1	21.55	1.18	5.38	173.07	176.4	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	25	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.12	21.4	1.89	5.47	171.62	191.11	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	26	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.15	21.19	2.55	5.4	169.22	192.75	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	47971	27	right	35	David Long Jr.	5-11	224	1996-10-12	ILB	Defense	Defensive Coverage	37.21	20.91	3.19	5.22	168	192.75	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	1	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	42.02	29.89	5.24	1.14	244	244	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	2	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	41.54	29.65	5.38	0.9	244.66	244.78	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	3	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	41.05	29.42	5.47	0.63	245.18	244.78	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	4	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	40.54	29.19	5.53	0.34	245.48	246.27	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	5	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	40.04	28.97	5.48	0.48	245.96	246.27	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	6	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	39.54	28.75	5.44	0.8	246.8	244.71	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	7	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	39.05	28.54	5.29	1.26	247	243.71	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	8	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	38.57	28.34	5.11	1.67	247.01	240.29	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	9	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	38.14	28.16	4.58	2.95	248.53	236.73	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	10	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	37.74	28.02	4.08	3.85	250.5	236.73	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	11	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	37.39	27.91	3.51	4.68	254.21	236.73	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	12	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	37.09	27.85	2.88	5.39	260.79	237.82	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	13	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	36.85	27.85	2.23	6.21	272.91	235.01	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	14	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	36.65	27.88	1.78	6.67	291.32	232.17	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	15	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	36.52	27.98	1.63	6.66	316.99	228.57	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	16	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	36.43	28.12	1.71	5.91	338.56	221.57	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	17	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	36.4	28.3	2.06	5.68	357.61	213.77	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	18	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	36.41	28.52	2.5	5.13	7.93	214.8	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	19	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	36.46	28.79	2.96	4.5	14.06	217.82	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	20	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	36.55	29.1	3.46	4.05	17.46	230.23	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	21	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	36.67	29.46	3.93	3.6	18.64	237.86	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	22	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	36.8	29.84	4.25	2.91	18.35	242.7	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	23	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	36.93	30.26	4.52	2.21	17.72	247.69	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	24	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	37.06	30.7	4.67	1.49	17.02	253.42	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	25	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	37.2	31.15	4.71	0.74	16.48	260.06	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	26	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	37.33	31.6	4.65	0.43	16.56	260.06	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46259	27	right	35	DeShon Elliott	6-1	210	1997-04-21	SS	Defense	Defensive Coverage	37.47	32.02	4.42	1.31	17.49	254.49	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	1	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.75	44.37	0.45	1.21	330.38	192.25	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	2	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.71	44.41	0.55	1.03	324.44	190.84	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	3	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.68	44.48	0.75	1.08	331.35	189.4	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	4	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.65	44.55	0.85	0.92	334.27	181.1	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	5	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.63	44.6	0.68	0.36	341.23	169.91	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	6	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.63	44.63	0.31	1.25	347.28	179.07	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	7	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.63	44.65	0.13	1.65	14.2	175.1	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	8	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.63	44.64	0.24	2.38	151.86	167.78	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	9	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.65	44.59	0.84	3.44	161.87	137.95	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	10	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.69	44.48	1.36	3.93	158.46	161.11	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	11	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.75	44.34	1.77	3.83	157.33	173.37	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	12	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.83	44.16	2.23	3.54	156.87	177.95	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	13	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	36.93	43.92	2.79	3.61	156.91	187.47	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	14	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	37.05	43.65	3.19	3.21	156.12	195.97	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	15	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	37.19	43.33	3.7	3.13	155.33	196.57	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	16	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	37.36	42.97	4.14	3.02	153.1	197.6	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	17	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	37.57	42.59	4.51	2.72	151.55	197.6	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	18	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	37.81	42.18	4.85	2.44	149.81	196.49	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	19	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	38.08	41.74	5.23	2.47	147.52	194.55	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	20	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	38.38	41.29	5.46	2.28	145.52	192.87	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	21	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	38.71	40.84	5.68	2.22	143.21	191.54	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	22	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	39.08	40.39	5.94	2.47	140.25	189.95	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	23	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	39.48	39.93	6.15	2.52	137.79	188.21	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	24	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	39.91	39.47	6.38	2.69	135.16	186.6	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	25	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	40.38	39.02	6.62	2.64	132.56	184.42	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	26	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	40.89	38.58	6.79	2.35	130.3	182.54	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	43294	27	right	35	Jalen Ramsey	6-1	208	1994-10-24	CB	Defense	Defensive Coverage	41.42	38.15	6.91	2.1	128.19	182.54	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	1	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	38.85	23.52	0.67	0.58	260.5	287.67	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	2	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	38.77	23.52	0.77	0.88	272.1	290.03	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	3	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	38.69	23.55	0.89	1.38	289.54	290.03	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	4	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	38.6	23.6	1.13	1.77	301.32	288.84	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	5	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	38.48	23.69	1.46	2.18	310.02	287.95	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	6	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	38.37	23.8	1.71	2.18	315.01	285.19	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	7	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	38.24	23.95	2.05	2.38	321	277.71	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	8	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	38.11	24.13	2.27	2.15	324.76	270.59	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	9	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.99	24.33	2.46	1.92	328.86	266.68	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	10	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.86	24.55	2.61	1.59	331.65	266.68	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	11	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.74	24.8	2.77	1.38	334.23	267.8	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	12	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.63	25.06	2.9	1.25	337.13	270.7	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	13	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.52	25.33	2.97	0.97	338.62	269.57	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	14	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.41	25.61	2.99	0.74	340.22	268.61	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	15	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.32	25.89	2.98	0.76	342.52	268.61	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	16	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.23	26.18	2.96	0.68	343.37	268.61	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	17	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.15	26.44	2.75	1.13	344.03	266.08	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	18	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.09	26.69	2.53	1.57	346.08	266.08	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	19	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.04	26.92	2.34	1.81	348.36	268.28	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	20	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.01	27.15	2.18	1.95	353.51	274.7	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	21	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37	27.36	2.05	1.97	358.13	277.86	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	22	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37	27.56	1.91	2.04	3.5	281.82	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	23	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.03	27.74	1.87	1.92	10.25	285.98	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	24	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.07	27.92	1.87	1.82	17.13	290.73	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	25	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.14	28.1	1.92	1.69	22.91	291.75	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	26	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.22	28.28	1.97	1.57	28.41	291.75	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	46142	27	right	35	Jerome Baker	6-2	225	1996-12-25	OLB	Defense	Defensive Coverage	37.33	28.44	1.99	1.46	33.96	289.12	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	1	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	49.12	21.33	1.75	0.57	45.91	291.17	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	2	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	49.25	21.45	1.78	0.52	44.44	291.85	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	3	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	49.37	21.58	1.81	0.53	42.52	291.85	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	4	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	49.5	21.72	1.9	0.44	42.79	291.85	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	5	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	49.63	21.87	2.01	0.64	40.51	290.45	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	6	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	49.76	22.02	2.07	0.59	39.58	290.45	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	7	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	49.89	22.19	2.16	0.59	38.05	291.05	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	8	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	50.03	22.36	2.24	0.53	37.84	291.05	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	9	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	50.17	22.54	2.32	0.45	38.18	291.05	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	10	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	50.32	22.73	2.43	0.54	38.4	291.05	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	11	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	50.47	22.92	2.47	0.35	38.13	292.15	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	12	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	50.62	23.11	2.51	0.27	37.02	291.18	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	13	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	50.77	23.32	2.52	0.29	35.65	291.18	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	14	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	50.91	23.52	2.51	0.5	33.7	290.44	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	15	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	51.04	23.73	2.45	0.67	32.22	291.54	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	16	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	51.16	23.94	2.35	0.97	29.52	290.34	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	17	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	51.27	24.13	2.22	1.17	27.83	292.99	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	18	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	51.37	24.32	2.12	1.16	27.08	295.78	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	19	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	51.47	24.49	1.9	1.39	29.18	298.31	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	20	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	51.56	24.63	1.65	1.8	33.79	297.4	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	21	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	51.65	24.75	1.38	2.39	40.38	299.91	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	22	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	51.75	24.83	1.13	2.8	54.68	294.27	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	23	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	51.85	24.84	1	3.69	90.45	290.48	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	24	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	51.95	24.8	1.24	4.26	120.68	275.74	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	25	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	52.06	24.7	1.62	4.44	137.78	265.65	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	26	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	52.17	24.55	2.06	4.28	148.33	248.96	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	53465	27	right	35	Jevon Holland	6-1	196	2000-03-03	FS	Defense	Defensive Coverage	52.27	24.33	2.59	4.23	155.98	223.57	7	33.4700012207031	12.1400003433228
2023111906	55	FALSE	54936	1	right	35	Kader Kohou	5-9	187	1998-11-28	CB	Defense	Defensive Coverage	39.5	34.26	0.17	0.03	11.11	216.06	7	33.4700012207031	12.1400003433228
