game_id	play_id	nfl_id	frame_id	x	y
2023111906	838	46902	7	60.18	18.54
2023111906	838	46902	8	59.8	18.23
2023111906	838	46902	9	59.37	17.93
2023111906	838	46902	10	58.91	17.64
2023111906	838	46902	11	58.42	17.37
2023111906	838	46902	12	57.91	17.12
2023111906	838	43454	1	56.71	10.49
2023111906	838	43454	2	55.98	10.69
2023111906	838	43454	3	55.29	10.94
2023111906	838	43454	4	54.64	11.23
2023111906	838	43454	5	54.03	11.55
2023111906	838	43454	6	53.47	11.91
2023111906	838	43454	7	52.96	12.27
2023111906	838	43454	8	52.5	12.65
2023111906	838	43454	9	52.1	13.02
2023111906	838	43454	10	51.73	13.39
2023111906	838	43454	11	51.41	13.76
2023111906	838	43454	12	51.13	14.12
2023111906	863	55105	1	43.08	21.19
2023111906	863	55105	2	42.95	20.86
2023111906	863	55105	3	42.81	20.51
2023111906	863	55105	4	42.68	20.13
2023111906	863	55105	5	42.55	19.75
2023111906	863	55105	6	42.42	19.35
2023111906	863	55105	7	42.29	18.95
2023111906	863	53596	1	42.39	10.52
2023111906	863	53596	2	42.45	10.92
2023111906	863	53596	3	42.49	11.37
2023111906	863	53596	4	42.53	11.85
2023111906	863	53596	5	42.55	12.36
2023111906	863	53596	6	42.55	12.89
2023111906	863	53596	7	42.56	13.44
2023111906	863	53435	1	44.57	10.47
2023111906	863	53435	2	44.18	10.88
2023111906	863	53435	3	43.84	11.36
2023111906	863	53435	4	43.56	11.88
2023111906	863	53435	5	43.35	12.44
2023111906	863	53435	6	43.2	13.02
2023111906	863	53435	7	43.11	13.63
2023111906	886	53508	1	45.4	30.73
2023111906	886	53508	2	45.03	30.85
2023111906	886	53508	3	44.65	30.97
2023111906	886	53508	4	44.28	31.08
2023111906	886	53508	5	43.92	31.18
2023111906	886	53508	6	43.56	31.28
2023111906	886	53508	7	43.21	31.4
2023111906	886	53508	8	42.87	31.51
2023111906	886	53508	9	42.53	31.62
2023111906	886	53508	10	42.2	31.71
2023111906	886	53508	11	41.86	31.8
2023111906	886	53508	12	41.49	31.86
2023111906	886	42361	1	34.43	42.49
2023111906	886	42361	2	33.98	42.31
2023111906	886	42361	3	33.54	42.07
2023111906	886	42361	4	33.11	41.79
2023111906	886	42361	5	32.71	41.46
2023111906	886	42361	6	32.32	41.08
2023111906	886	42361	7	31.98	40.66
2023111906	886	42361	8	31.66	40.21
2023111906	886	42361	9	31.38	39.72
2023111906	886	42361	10	31.14	39.2
2023111906	886	42361	11	30.92	38.65
2023111906	886	42361	12	30.73	38.07
2023111906	886	46902	1	42.86	27.12
2023111906	886	46902	2	42.6	27.2
2023111906	886	46902	3	42.33	27.3
2023111906	886	46902	4	42.04	27.41
2023111906	886	46902	5	41.74	27.56
2023111906	886	46902	6	41.42	27.71
2023111906	886	46902	7	41.08	27.89
2023111906	886	46902	8	40.72	28.09
2023111906	886	46902	9	40.34	28.31
2023111906	886	46902	10	39.93	28.54
2023111906	886	46902	11	39.5	28.77
2023111906	886	46902	12	39.05	29
2023111906	886	53472	1	30.26	31.42
2023111906	886	53472	2	29.81	31.52
2023111906	886	53472	3	29.37	31.65
2023111906	886	53472	4	28.99	31.83
2023111906	886	53472	5	28.64	32.05
2023111906	886	53472	6	28.32	32.25
2023111906	886	53472	7	28.07	32.46
2023111906	886	53472	8	27.84	32.66
2023111906	886	53472	9	27.67	32.84
2023111906	886	53472	10	27.56	32.97
2023111906	886	53472	11	27.49	33.03
2023111906	886	53472	12	27.46	33.02
2023111906	886	52685	1	42.32	40.24
2023111906	886	52685	2	42.18	40.64
2023111906	886	52685	3	42.06	41.05
2023111906	886	52685	4	41.92	41.46
2023111906	886	52685	5	41.78	41.87
2023111906	886	52685	6	41.62	42.25
2023111906	886	52685	7	41.43	42.59
2023111906	886	52685	8	41.22	42.9
2023111906	886	52685	9	40.99	43.15
2023111906	886	52685	10	40.73	43.35
2023111906	886	52685	11	40.45	43.48
2023111906	886	52685	12	40.16	43.56
2023111906	886	43454	1	40.01	40.3
2023111906	886	43454	2	39.26	40.12
2023111906	886	43454	3	38.55	39.87
2023111906	886	43454	4	37.87	39.58
2023111906	886	43454	5	37.25	39.23
2023111906	886	43454	6	36.68	38.82
2023111906	886	43454	7	36.17	38.36
2023111906	886	43454	8	35.72	37.87
2023111906	886	43454	9	35.32	37.33
2023111906	886	43454	10	34.96	36.77
2023111906	886	43454	11	34.64	36.17
2023111906	886	43454	12	34.35	35.56
2023111906	950	47934	1	38.47	19.98
2023111906	950	47934	2	38.69	19.94
2023111906	950	47934	3	38.89	19.86
2023111906	950	47934	4	39.07	19.74
2023111906	950	47934	5	39.22	19.59
2023111906	950	47934	6	39.37	19.4
2023111906	950	47934	7	39.53	19.18
2023111906	950	47934	8	39.69	18.92
2023111906	950	47934	9	39.85	18.63
2023111906	950	47934	10	40.03	18.32
2023111906	950	47934	11	40.23	17.98
2023111906	950	47934	12	40.46	17.63
2023111906	950	47934	13	40.72	17.26
2023111906	950	47934	14	41	16.86
2023111906	950	47934	15	41.31	16.45
2023111906	950	47934	16	41.66	16.03
2023111906	950	47934	17	42.02	15.6
2023111906	950	53465	1	50.73	22.06
2023111906	950	53465	2	51.08	21.89
2023111906	950	53465	3	51.39	21.66
2023111906	950	53465	4	51.64	21.36
2023111906	950	53465	5	51.85	21.01
2023111906	950	53465	6	52.01	20.62
2023111906	950	53465	7	52.13	20.17
2023111906	950	53465	8	52.2	19.68
2023111906	950	53465	9	52.23	19.16
2023111906	950	53465	10	52.23	18.61
2023111906	950	53465	11	52.22	18.03
2023111906	950	53465	12	52.19	17.42
2023111906	950	53465	13	52.14	16.8
2023111906	950	53465	14	52.09	16.16
2023111906	950	53465	15	52.04	15.51
2023111906	950	53465	16	52	14.84
2023111906	950	53465	17	51.96	14.16
2023111906	950	43327	1	53.28	14.72
2023111906	950	43327	2	53.85	14.5
2023111906	950	43327	3	54.34	14.22
2023111906	950	43327	4	54.79	13.91
2023111906	950	43327	5	55.17	13.56
2023111906	950	43327	6	55.49	13.15
2023111906	950	43327	7	55.74	12.69
2023111906	950	43327	8	55.94	12.2
2023111906	950	43327	9	56.08	11.67
2023111906	950	43327	10	56.15	11.1
2023111906	950	43327	11	56.17	10.51
2023111906	950	43327	12	56.13	9.88
2023111906	950	43327	13	56.03	9.24
2023111906	950	43327	14	55.87	8.58
2023111906	950	43327	15	55.66	7.92
2023111906	950	43327	16	55.41	7.25
2023111906	950	43327	17	55.12	6.57
2023111906	950	55965	1	50.13	13.97
2023111906	950	55965	2	50.61	13.55
2023111906	950	55965	3	51.02	13.08
2023111906	950	55965	4	51.37	12.57
2023111906	950	55965	5	51.66	12.03
2023111906	950	55965	6	51.9	11.46
2023111906	950	55965	7	52.08	10.86
2023111906	950	55965	8	52.21	10.25
2023111906	950	55965	9	52.3	9.63
2023111906	950	55965	10	52.35	9
2023111906	950	55965	11	52.36	8.37
2023111906	950	55965	12	52.35	7.74
2023111906	950	55965	13	52.31	7.13
2023111906	950	55965	14	52.24	6.53
2023111906	950	55965	15	52.16	5.95
2023111906	950	55965	16	52.07	5.38
2023111906	950	55965	17	51.95	4.84
2023111906	1024	46259	1	81.78	32.2
2023111906	1024	46259	2	82.51	32.27
2023111906	1024	46259	3	83.25	32.35
2023111906	1024	46259	4	84	32.46
2023111906	1024	46259	5	84.76	32.58
2023111906	1024	46259	6	85.54	32.72
2023111906	1024	46259	7	86.32	32.87
2023111906	1024	46259	8	87.11	33.03
2023111906	1024	46259	9	87.91	33.22
2023111906	1024	46259	10	88.74	33.42
2023111906	1024	46259	11	89.55	33.63
2023111906	1024	46259	12	90.37	33.88
2023111906	1024	46259	13	91.19	34.16
2023111906	1024	46259	14	91.99	34.46
2023111906	1024	46259	15	92.8	34.81
2023111906	1024	46259	16	93.59	35.18
2023111906	1024	46259	17	94.37	35.61
2023111906	1024	46259	18	95.14	36.04
2023111906	1024	46259	19	95.89	36.51
2023111906	1024	46259	20	96.61	36.98
2023111906	1024	46259	21	97.34	37.45
2023111906	1024	46259	22	98	37.9
2023111906	1024	46259	23	98.64	38.35
2023111906	1024	46259	24	99.26	38.8
2023111906	1024	46259	25	99.84	39.23
2023111906	1024	46259	26	100.38	39.64
2023111906	1024	46259	27	100.88	40.01
2023111906	1024	43294	1	80.1	34.21
2023111906	1024	43294	2	80.2	34.18
2023111906	1024	43294	3	80.25	34.21
2023111906	1024	43294	4	80.25	34.3
2023111906	1024	43294	5	80.22	34.44
2023111906	1024	43294	6	80.17	34.63
2023111906	1024	43294	7	80.11	34.86
2023111906	1024	43294	8	80.06	35.12
2023111906	1024	43294	9	80.02	35.41
2023111906	1024	43294	10	80	35.71
2023111906	1024	43294	11	79.99	36.01
2023111906	1024	43294	12	80.01	36.32
2023111906	1024	43294	13	80.05	36.62
2023111906	1024	43294	14	80.11	36.9
2023111906	1024	43294	15	80.2	37.17
2023111906	1024	43294	16	80.3	37.42
2023111906	1024	43294	17	80.42	37.65
2023111906	1024	43294	18	80.55	37.87
2023111906	1024	43294	19	80.69	38.08
2023111906	1024	43294	20	80.83	38.27
2023111906	1024	43294	21	80.97	38.45
2023111906	1024	43294	22	81.1	38.61
2023111906	1024	43294	23	81.24	38.76
2023111906	1024	43294	24	81.37	38.9
2023111906	1024	43294	25	81.5	39.02
2023111906	1024	43294	26	81.62	39.13
2023111906	1024	43294	27	81.74	39.22
2023111906	1024	53465	1	84.49	24.49
2023111906	1024	53465	2	85.09	24.85
2023111906	1024	53465	3	85.68	25.25
2023111906	1024	53465	4	86.25	25.67
2023111906	1024	53465	5	86.82	26.13
2023111906	1024	53465	6	87.38	26.62
2023111906	1024	53465	7	87.95	27.13
2023111906	1024	53465	8	88.52	27.67
2023111906	1024	53465	9	89.1	28.22
2023111906	1024	53465	10	89.7	28.78
2023111906	1024	53465	11	90.3	29.36
2023111906	1024	53465	12	90.92	29.94
2023111906	1024	53465	13	91.55	30.53
2023111906	1024	53465	14	92.18	31.13
2023111906	1024	53465	15	92.81	31.73
2023111906	1024	53465	16	93.44	32.33
2023111906	1024	53465	17	94.07	32.94
2023111906	1024	53465	18	94.69	33.54
2023111906	1024	53465	19	95.3	34.14
2023111906	1024	53465	20	95.92	34.73
2023111906	1024	53465	21	96.53	35.31
2023111906	1024	53465	22	97.14	35.88
2023111906	1024	53465	23	97.76	36.43
2023111906	1024	53465	24	98.39	36.97
2023111906	1024	53465	25	99.03	37.49
2023111906	1024	53465	26	99.69	38.01
2023111906	1024	53465	27	100.36	38.5
2023111906	1024	43327	1	84.79	20.09
2023111906	1024	43327	2	85.48	20.52
2023111906	1024	43327	3	86.15	20.97
2023111906	1024	43327	4	86.83	21.44
2023111906	1024	43327	5	87.52	21.93
2023111906	1024	43327	6	88.2	22.44
2023111906	1024	43327	7	88.87	22.96
2023111906	1024	43327	8	89.55	23.51
2023111906	1024	43327	9	90.23	24.06
2023111906	1024	43327	10	90.9	24.61
2023111906	1024	43327	11	91.58	25.18
2023111906	1024	43327	12	92.24	25.74
2023111906	1024	43327	13	92.91	26.31
2023111906	1024	43327	14	93.57	26.88
2023111906	1024	43327	15	94.23	27.44
2023111906	1024	43327	16	94.88	28
2023111906	1024	43327	17	95.55	28.54
2023111906	1024	43327	18	96.22	29.07
2023111906	1024	43327	19	96.9	29.59
2023111906	1024	43327	20	97.59	30.09
2023111906	1024	43327	21	98.28	30.59
2023111906	1024	43327	22	98.97	31.07
2023111906	1024	43327	23	99.66	31.54
2023111906	1024	43327	24	100.35	32
2023111906	1024	43327	25	101.03	32.44
2023111906	1024	43327	26	101.7	32.87
2023111906	1024	43327	27	102.37	33.29
2023111906	1024	41282	1	82.9	25.4
2023111906	1024	41282	2	83.62	26.04
2023111906	1024	41282	3	84.34	26.7
2023111906	1024	41282	4	85.05	27.36
2023111906	1024	41282	5	85.75	28.03
2023111906	1024	41282	6	86.48	28.7
2023111906	1024	41282	7	87.21	29.36
2023111906	1024	41282	8	87.95	30.02
2023111906	1024	41282	9	88.69	30.67
2023111906	1024	41282	10	89.45	31.32
2023111906	1024	41282	11	90.23	31.95
2023111906	1024	41282	12	91.03	32.56
2023111906	1024	41282	13	91.84	33.15
2023111906	1024	41282	14	92.66	33.73
2023111906	1024	41282	15	93.47	34.29
2023111906	1024	41282	16	94.29	34.83
2023111906	1024	41282	17	95.11	35.37
2023111906	1024	41282	18	95.94	35.89
2023111906	1024	41282	19	96.77	36.41
2023111906	1024	41282	20	97.58	36.92
2023111906	1024	41282	21	98.39	37.44
2023111906	1024	41282	22	99.19	37.94
2023111906	1024	41282	23	99.98	38.43
2023111906	1024	41282	24	100.76	38.92
2023111906	1024	41282	25	101.54	39.4
2023111906	1024	41282	26	102.3	39.86
2023111906	1024	41282	27	103.05	40.31
2023111906	1180	47974	1	68.49	30.9
2023111906	1180	47974	2	68.8	30.52
2023111906	1180	47974	3	69.1	30.13
2023111906	1180	47974	4	69.37	29.76
2023111906	1180	47974	5	69.61	29.37
2023111906	1180	47974	6	69.82	28.99
2023111906	1180	47974	7	69.96	28.6
2023111906	1180	47974	8	70.07	28.22
2023111906	1180	47974	9	70.11	27.84
2023111906	1180	47974	10	70.09	27.47
2023111906	1180	47974	11	69.99	27.12
2023111906	1180	47974	12	69.84	26.78
2023111906	1180	47974	13	69.62	26.47
2023111906	1180	47974	14	69.34	26.18
2023111906	1180	42361	1	61.42	13.28
2023111906	1180	42361	2	61.89	13.35
2023111906	1180	42361	3	62.37	13.46
2023111906	1180	42361	4	62.85	13.64
2023111906	1180	42361	5	63.33	13.85
2023111906	1180	42361	6	63.8	14.11
2023111906	1180	42361	7	64.27	14.42
2023111906	1180	42361	8	64.72	14.78
2023111906	1180	42361	9	65.16	15.18
2023111906	1180	42361	10	65.59	15.61
2023111906	1180	42361	11	65.99	16.08
2023111906	1180	42361	12	66.37	16.57
2023111906	1180	42361	13	66.72	17.09
2023111906	1180	42361	14	67.05	17.61
2023111906	1180	53596	1	54.58	14.76
2023111906	1180	53596	2	54.81	14.35
2023111906	1180	53596	3	55.05	13.96
2023111906	1180	53596	4	55.29	13.58
2023111906	1180	53596	5	55.54	13.22
2023111906	1180	53596	6	55.79	12.9
2023111906	1180	53596	7	56.05	12.61
2023111906	1180	53596	8	56.31	12.37
2023111906	1180	53596	9	56.59	12.18
2023111906	1180	53596	10	56.88	12.03
2023111906	1180	53596	11	57.19	11.93
2023111906	1180	53596	12	57.5	11.87
2023111906	1180	53596	13	57.81	11.85
2023111906	1180	53596	14	58.14	11.87
2023111906	1180	46902	1	56.53	28.74
2023111906	1180	46902	2	56.7	28.47
2023111906	1180	46902	3	56.85	28.16
2023111906	1180	46902	4	57.01	27.81
2023111906	1180	46902	5	57.17	27.42
2023111906	1180	46902	6	57.33	27.01
2023111906	1180	46902	7	57.52	26.58
2023111906	1180	46902	8	57.74	26.14
2023111906	1180	46902	9	58	25.69
2023111906	1180	46902	10	58.28	25.25
2023111906	1180	46902	11	58.61	24.82
2023111906	1180	46902	12	58.99	24.41
2023111906	1180	46902	13	59.4	24.04
2023111906	1180	46902	14	59.85	23.69
2023111906	1180	53472	1	57.67	23.06
2023111906	1180	53472	2	57.89	23.21
2023111906	1180	53472	3	58.15	23.36
2023111906	1180	53472	4	58.45	23.51
2023111906	1180	53472	5	58.79	23.63
2023111906	1180	53472	6	59.16	23.73
2023111906	1180	53472	7	59.55	23.8
2023111906	1180	53472	8	59.95	23.83
2023111906	1180	53472	9	60.37	23.82
2023111906	1180	53472	10	60.81	23.78
2023111906	1180	53472	11	61.29	23.7
2023111906	1180	53472	12	61.78	23.6
2023111906	1180	53472	13	62.29	23.49
2023111906	1180	53472	14	62.8	23.37
2023111906	1180	43454	1	57.87	15.1
2023111906	1180	43454	2	58.56	15.28
2023111906	1180	43454	3	59.21	15.51
2023111906	1180	43454	4	59.85	15.8
2023111906	1180	43454	5	60.45	16.16
2023111906	1180	43454	6	61.02	16.58
2023111906	1180	43454	7	61.57	17.04
2023111906	1180	43454	8	62.07	17.55
2023111906	1180	43454	9	62.53	18.09
2023111906	1180	43454	10	62.95	18.67
2023111906	1180	43454	11	63.34	19.27
2023111906	1180	43454	12	63.71	19.88
2023111906	1180	43454	13	64.06	20.5
2023111906	1180	43454	14	64.4	21.11
2023111906	1210	53509	1	71.99	29.23
2023111906	1210	53509	2	71.99	28.8
2023111906	1210	53509	3	72.03	28.35
2023111906	1210	53509	4	72.09	27.89
2023111906	1210	53509	5	72.19	27.43
2023111906	1210	53509	6	72.32	26.97
2023111906	1210	53509	7	72.5	26.51
2023111906	1210	53509	8	72.71	26.07
2023111906	1210	53509	9	72.97	25.64
2023111906	1210	42361	1	75.34	12.52
2023111906	1210	42361	2	75.33	12.14
2023111906	1210	42361	3	75.33	11.76
2023111906	1210	42361	4	75.36	11.39
2023111906	1210	42361	5	75.41	11.02
2023111906	1210	42361	6	75.47	10.67
2023111906	1210	42361	7	75.57	10.34
2023111906	1210	42361	8	75.68	10.02
2023111906	1210	42361	9	75.81	9.72
2023111906	1210	53596	1	71.87	22.62
2023111906	1210	53596	2	71.83	22.56
2023111906	1210	53596	3	71.81	22.51
2023111906	1210	53596	4	71.8	22.47
2023111906	1210	53596	5	71.81	22.43
2023111906	1210	53596	6	71.86	22.4
2023111906	1210	53596	7	71.93	22.37
2023111906	1210	53596	8	72.03	22.34
2023111906	1210	53596	9	72.17	22.31
2023111906	1210	46902	1	74.26	27.97
2023111906	1210	46902	2	74.39	27.61
2023111906	1210	46902	3	74.54	27.21
2023111906	1210	46902	4	74.72	26.77
2023111906	1210	46902	5	74.92	26.29
2023111906	1210	46902	6	75.14	25.79
2023111906	1210	46902	7	75.38	25.26
2023111906	1210	46902	8	75.63	24.72
2023111906	1210	46902	9	75.91	24.16
2023111906	1210	53472	1	82.14	22.76
2023111906	1210	53472	2	82.04	22.8
2023111906	1210	53472	3	81.87	22.87
2023111906	1210	53472	4	81.63	22.95
2023111906	1210	53472	5	81.34	23.04
2023111906	1210	53472	6	81	23.15
2023111906	1210	53472	7	80.63	23.27
2023111906	1210	53472	8	80.25	23.35
2023111906	1210	53472	9	79.88	23.43
